statement_type,item_code,item_name,original_column_name,is_summary_marker,indent_level,non_missing_count,non_missing_rate,sample_min,sample_p1,sample_median,sample_p99,sample_max,unit_inferred,candidate_role_hint
자본변동표,U04C300010500,파생상품평가이익(IFRS)(천원)      파생상품평가이익(IFRS)(천원)(IFRS)(천원),[[U04C300010500]   파생상품평가이익(IFRS)(천원)][U04C300010500]   파생상품평가이익(IFRS)(천원)(IFRS)(천원),False,0,206,0.044,0.0,0.0,0.0,0.0,0.0,천원,
자본변동표,U04C300010600,파생상품평가손실(IFRS)(천원)      파생상품평가손실(IFRS)(천원)(IFRS)(천원),[[U04C300010600]   파생상품평가손실(IFRS)(천원)][U04C300010600]   파생상품평가손실(IFRS)(천원)(IFRS)(천원),False,0,206,0.044,0.0,0.0,0.0,0.0,0.0,천원,
자본변동표,U04C300010700,출자전환채무(IFRS)(천원)      출자전환채무(IFRS)(천원)(IFRS)(천원),[[U04C300010700]   출자전환채무(IFRS)(천원)][U04C300010700]   출자전환채무(IFRS)(천원)(IFRS)(천원),False,0,206,0.044,0.0,0.0,0.0,0.0,0.0,천원,
자본변동표,U04C300010800,신주청약증거금(IFRS)(천원)      신주청약증거금(IFRS)(천원)(IFRS)(천원),[[U04C300010800]   신주청약증거금(IFRS)(천원)][U04C300010800]   신주청약증거금(IFRS)(천원)(IFRS)(천원),False,0,206,0.044,0.0,0.0,0.0,0.0,0.0,천원,
자본변동표,U04C300010900,감자차손익(IFRS)(천원)      감자차손익(IFRS)(천원)(IFRS)(천원),[[U04C300010900]   감자차손익(IFRS)(천원)][U04C300010900]   감자차손익(IFRS)(천원)(IFRS)(천원),False,0,206,0.044,0.0,0.0,0.0,0.0,0.0,천원,
자본변동표,U04C300011000,전환권재매입손익(IFRS)(천원)      전환권재매입손익(IFRS)(천원)(IFRS)(천원),[[U04C300011000]   전환권재매입손익(IFRS)(천원)][U04C300011000]   전환권재매입손익(IFRS)(천원)(IFRS)(천원),False,0,206,0.044,0.0,0.0,0.0,0.0,0.0,천원,
자본변동표,U04C300011100,지분법자본조정(IFRS)(천원)      지분법자본조정(IFRS)(천원)(IFRS)(천원),[[U04C300011100]   지분법자본조정(IFRS)(천원)][U04C300011100]   지분법자본조정(IFRS)(천원)(IFRS)(천원),False,0,206,0.044,0.0,0.0,0.0,0.0,0.0,천원,
자본변동표,U04C300011200,합병분할(영업양수도 등)로 인한 변동(IFRS)(천원)      합병분할(영업양수도 등)로 인한 변동(IFRS)(천원)(IFRS)(천원),[[U04C300011200]   합병분할(영업양수도 등)로 인한 변동(IFRS)(천원)][U04C300011200]   합병분할(영업양수도 등)로 인한 변동(IFRS)(천원)(IFRS)(천원),False,0,206,0.044,0.0,0.0,0.0,0.0,0.0,천원,
자본변동표,U04C300011300,회계정책변경누적효과(IFRS)(천원)      회계정책변경누적효과(IFRS)(천원)(IFRS)(천원),[[U04C300011300]   회계정책변경누적효과(IFRS)(천원)][U04C300011300]   회계정책변경누적효과(IFRS)(천원)(IFRS)(천원),False,0,206,0.044,-6621259.0,0.0,0.0,0.0,0.0,천원,
자본변동표,U04C300011400,오류수정 등(IFRS)(천원)      오류수정 등(IFRS)(천원)(IFRS)(천원),[[U04C300011400]   오류수정 등(IFRS)(천원)][U04C300011400]   오류수정 등(IFRS)(천원)(IFRS)(천원),False,0,206,0.044,0.0,0.0,0.0,0.0,0.0,천원,
자본변동표,U04C300011600,외화환산차이(IFRS)(천원)      외화환산차이(IFRS)(천원)(IFRS)(천원),[[U04C300011600]   외화환산차이(IFRS)(천원)][U04C300011600]   외화환산차이(IFRS)(천원)(IFRS)(천원),False,0,206,0.044,0.0,0.0,0.0,0.0,0.0,천원,
자본변동표,U04C300099000,기타(IFRS)(천원)      기타(IFRS)(천원)(IFRS)(천원),[[U04C300099000]   기타(IFRS)(천원)][U04C300099000]   기타(IFRS)(천원)(IFRS)(천원),False,0,206,0.044,-19045340.0,-3268544.7500000005,0.0,2354687.1999999965,61998629.0,천원,
자본변동표,U04C400000000,기말기타포괄손익누계액(IFRS)(천원)   기말기타포괄손익누계액(IFRS)(천원)(IFRS)(천원),[[U04C400000000]기말기타포괄손익누계액(*)(IFRS)(천원)][U04C400000000]기말기타포괄손익누계액(*)(IFRS)(천원)(IFRS)(천원),True,0,206,0.044,-168543357.0,-17563440.85,82499016.0,420371715.6999996,591417383.0,천원,
자본변동표,U04C400010000,기초기타포괄손익누계액(IFRS)(천원)      기초기타포괄손익누계액(IFRS)(천원)(IFRS)(천원),[[U04C400010000]   기초기타포괄손익누계액(IFRS)(천원)][U04C400010000]   기초기타포괄손익누계액(IFRS)(천원)(IFRS)(천원),False,0,206,0.044,-168543357.0,-48172458.00000001,77998551.5,383797590.84999996,591417383.0,천원,
자본변동표,U04C400010100,금융자산평가손익(IFRS)(천원)      금융자산평가손익(IFRS)(천원)(IFRS)(천원),[[U04C400010100]   금융자산평가손익(IFRS)(천원)][U04C400010100]   금융자산평가손익(IFRS)(천원)(IFRS)(천원),False,0,206,0.044,-59008070.0,-10661014.500000002,0.0,74246794.09999985,87918937.0,천원,
자본변동표,U04C400010110,기타포괄손익-공정가치측정 금융자산평가손익(IFRS)(천원)      기타포괄손익-공정가치측정 금융자산평가손익(IFRS)(천원)(IFRS)(천원),[[U04C400010110]   기타포괄손익-공정가치측정 금융자산평가손익(IFRS)(천원)][U04C400010110]   기타포괄손익-공정가치측정 금융자산평가손익(IFRS)(천원)(IFRS)(천원),False,0,94,0.0201,-612462689.0,-239131325.17999998,6718365.0,352098565.9199992,466877916.0,천원,
자본변동표,U04C400010120,당기손익조정접근법 조정손익(IFRS)(천원)      당기손익조정접근법 조정손익(IFRS)(천원)(IFRS)(천원),[[U04C400010120]   당기손익조정접근법 조정손익(IFRS)(천원)][U04C400010120]   당기손익조정접근법 조정손익(IFRS)(천원)(IFRS)(천원),False,0,94,0.0201,0.0,0.0,0.0,0.0,0.0,천원,
자본변동표,U04C400010130,당기손익-공정가치측정 금융부채평가손익(IFRS)(천원)      당기손익-공정가치측정 금융부채평가손익(IFRS)(천원)(IFRS)(천원),[[U04C400010130]   당기손익-공정가치측정 금융부채평가손익(IFRS)(천원)][U04C400010130]   당기손익-공정가치측정 금융부채평가손익(IFRS)(천원)(IFRS)(천원),False,0,94,0.0201,-24294000.0,-22007164.41,0.0,12836439.949999992,14075000.0,천원,
자본변동표,U04C400010200,매도가능금융자산 평가손익(IFRS)(천원)      매도가능금융자산 평가손익(IFRS)(천원)(IFRS)(천원),[[U04C400010200]   매도가능금융자산 평가손익(IFRS)(천원)][U04C400010200]   매도가능금융자산 평가손익(IFRS)(천원)(IFRS)(천원),False,0,206,0.044,-38939175.0,-23508100.0,0.0,40177380.04999991,61032827.0,천원,
자본변동표,U04C400010300,관계기업 등 기타포괄손익(IFRS)(천원)      관계기업 등 기타포괄손익(IFRS)(천원)(IFRS)(천원),[[U04C400010300]   관계기업 등 기타포괄손익(IFRS)(천원)][U04C400010300]   관계기업 등 기타포괄손익(IFRS)(천원)(IFRS)(천원),False,0,206,0.044,-6546307.0,-375341.0,0.0,0.0,0.0,천원,
자본변동표,U04C400010400,환산 관련 외환차이 적립금(환율변동차이)(IFRS)(천원)      환산 관련 외환차이 적립금(환율변동차이)(IFRS)(천원)(IFRS)(천원),[[U04C400010400]   환산 관련 외환차이 적립금(환율변동차이)(IFRS)(천원)][U04C400010400]   환산 관련 외환차이 적립금(환율변동차이)(IFRS)(천원)(IFRS)(천원),False,0,206,0.044,0.0,0.0,0.0,0.0,0.0,천원,
자본변동표,U04C400010500,해외사업장순투자위험회피 적립금(IFRS)(천원)      해외사업장순투자위험회피 적립금(IFRS)(천원)(IFRS)(천원),[[U04C400010500]   해외사업장순투자위험회피 적립금(IFRS)(천원)][U04C400010500]   해외사업장순투자위험회피 적립금(IFRS)(천원)(IFRS)(천원),False,0,206,0.044,-153544.0,0.0,0.0,92080.6499999989,121210.0,천원,
자본변동표,U04C400010600,확정급여제도의 보험수리적 손익 적립금(IFRS)(천원)      확정급여제도의 보험수리적 손익 적립금(IFRS)(천원)(IFRS)(천원),[[U04C400010600]   확정급여제도의 보험수리적 손익 적립금(IFRS)(천원)][U04C400010600]   확정급여제도의 보험수리적 손익 적립금(IFRS)(천원)(IFRS)(천원),False,0,206,0.044,-4559129.0,-3039182.1,0.0,1893984.049999998,6012016.0,천원,
자본변동표,U04C400010650,확정급여제도의 재측정요소(IFRS)(천원)      확정급여제도의 재측정요소(IFRS)(천원)(IFRS)(천원),[[U04C400010650]   확정급여제도의 재측정요소(IFRS)(천원)][U04C400010650]   확정급여제도의 재측정요소(IFRS)(천원)(IFRS)(천원),False,0,161,0.0344,-29770000.0,-14090787.399999999,0.0,9484121.600000009,13431000.0,천원,
자본변동표,U04C400010700,현금흐름위험회피 적립금(IFRS)(천원)      현금흐름위험회피 적립금(IFRS)(천원)(IFRS)(천원),[[U04C400010700]   현금흐름위험회피 적립금(IFRS)(천원)][U04C400010700]   현금흐름위험회피 적립금(IFRS)(천원)(IFRS)(천원),False,0,206,0.044,-80227000.0,-1333183.4500000002,0.0,291087.09999999957,45196000.0,천원,
자본변동표,U04C400010800,주식기준보상 적립금(IFRS)(천원)      주식기준보상 적립금(IFRS)(천원)(IFRS)(천원),[[U04C400010800]   주식기준보상 적립금(IFRS)(천원)][U04C400010800]   주식기준보상 적립금(IFRS)(천원)(IFRS)(천원),False,0,206,0.044,0.0,0.0,0.0,0.0,0.0,천원,
자본변동표,U04C400010900,재평가잉여금(IFRS)(천원)      재평가잉여금(IFRS)(천원)(IFRS)(천원),[[U04C400010900]   재평가잉여금(IFRS)(천원)][U04C400010900]   재평가잉여금(IFRS)(천원)(IFRS)(천원),False,0,206,0.044,-259373.0,0.0,0.0,15873802.899999894,111756596.0,천원,
자본변동표,U04C400011000,합병분할(영업양수도 등)로 인한 변동(IFRS)(천원)      합병분할(영업양수도 등)로 인한 변동(IFRS)(천원)(IFRS)(천원),[[U04C400011000]   합병분할(영업양수도 등)로 인한 변동(IFRS)(천원)][U04C400011000]   합병분할(영업양수도 등)로 인한 변동(IFRS)(천원)(IFRS)(천원),False,0,206,0.044,0.0,0.0,0.0,0.0,0.0,천원,
자본변동표,U04C400011100,회계정책변경누적효과(IFRS)(천원)      회계정책변경누적효과(IFRS)(천원)(IFRS)(천원),[[U04C400011100]   회계정책변경누적효과(IFRS)(천원)][U04C400011100]   회계정책변경누적효과(IFRS)(천원)(IFRS)(천원),False,0,206,0.044,-13496547.0,-3103375.45,0.0,3307811.7999999905,3597026.0,천원,
자본변동표,U04C400011200,오류수정 등(IFRS)(천원)      오류수정 등(IFRS)(천원)(IFRS)(천원),[[U04C400011200]   오류수정 등(IFRS)(천원)][U04C400011200]   오류수정 등(IFRS)(천원)(IFRS)(천원),False,0,206,0.044,0.0,0.0,0.0,0.0,0.0,천원,
자본변동표,U04C400011400,외화환산차이(IFRS)(천원)      외화환산차이(IFRS)(천원)(IFRS)(천원),[[U04C400011400]   외화환산차이(IFRS)(천원)][U04C400011400]   외화환산차이(IFRS)(천원)(IFRS)(천원),False,0,206,0.044,0.0,0.0,0.0,0.0,0.0,천원,
자본변동표,U04C400099000,기타(IFRS)(천원)      기타(IFRS)(천원)(IFRS)(천원),[[U04C400099000]   기타(IFRS)(천원)][U04C400099000]   기타(IFRS)(천원)(IFRS)(천원),False,0,206,0.044,-23328677.0,-3749647.7,0.0,15164465.24999988,22511000.0,천원,
자본변동표,U04C500000000,기말이익잉여금(결손금)(IFRS)(천원)   기말이익잉여금(결손금)(IFRS)(천원)(IFRS)(천원),[[U04C500000000]기말이익잉여금(결손금)(*)(IFRS)(천원)][U04C500000000]기말이익잉여금(결손금)(*)(IFRS)(천원)(IFRS)(천원),True,0,206,0.044,-253839242.0,-60815834.75000001,304342693.5,3904890961.6999993,4584400478.0,천원,
자본변동표,U04C500010000,처분후 이익잉여금(결손금)(IFRS)(천원)      처분후 이익잉여금(결손금)(IFRS)(천원)(IFRS)(천원),[[U04C500010000]   처분후 이익잉여금(결손금)(*)(IFRS)(천원)][U04C500010000]   처분후 이익잉여금(결손금)(*)(IFRS)(천원)(IFRS)(천원),True,0,206,0.044,-107356701.0,-83773185.75000001,251366703.0,3301176180.2499995,3765584911.0,천원,
자본변동표,U04C500010100,수정후 이익잉여금(결손금)(IFRS)(천원)         수정후 이익잉여금(결손금)(IFRS)(천원)(IFRS)(천원),[[U04C500010100]      수정후 이익잉여금(결손금)(*)(IFRS)(천원)][U04C500010100]      수정후 이익잉여금(결손금)(*)(IFRS)(천원)(IFRS)(천원),True,0,206,0.044,-253839242.0,-85242687.45,264976221.0,3582272691.049998,3962044911.0,천원,
자본변동표,U04C500010200,기초이익잉여금(결손금)(IFRS)(천원)            기초이익잉여금(결손금)(IFRS)(천원)(IFRS)(천원),[[U04C500010200]         기초이익잉여금(결손금)(IFRS)(천원)][U04C500010200]         기초이익잉여금(결손금)(IFRS)(천원)(IFRS)(천원),False,0,206,0.044,-253839242.0,-85242687.45,266440540.0,3582272691.049998,3962044911.0,천원,
자본변동표,U04C500010300,회계정책변경누적효과(IFRS)(천원)            회계정책변경누적효과(IFRS)(천원)(IFRS)(천원),[[U04C500010300]         회계정책변경누적효과(IFRS)(천원)][U04C500010300]         회계정책변경누적효과(IFRS)(천원)(IFRS)(천원),False,0,206,0.044,-10534174.0,-4236976.9,0.0,3243560.1499999934,12752037.0,천원,
자본변동표,U04C500010400,전기오류수정손익(IFRS)(천원)            전기오류수정손익(IFRS)(천원)(IFRS)(천원),[[U04C500010400]         전기오류수정손익(IFRS)(천원)][U04C500010400]         전기오류수정손익(IFRS)(천원)(IFRS)(천원),False,0,206,0.044,0.0,0.0,0.0,0.0,0.0,천원,
자본변동표,U04C500010500,기타(IFRS)(천원)            기타(IFRS)(천원)(IFRS)(천원),[[U04C500010500]         기타(IFRS)(천원)][U04C500010500]         기타(IFRS)(천원)(IFRS)(천원),False,0,206,0.044,0.0,0.0,0.0,0.0,0.0,천원,
자본변동표,U04C500010600,(연차배당)(IFRS)(천원)         (연차배당)(IFRS)(천원)(IFRS)(천원),[[U04C500010600]      (연차배당)(IFRS)(천원)][U04C500010600]      (연차배당)(IFRS)(천원)(IFRS)(천원),False,0,206,0.044,0.0,0.0,11368994.5,244682500.09999973,339340000.0,천원,
자본변동표,U04C500010650,(신종자본증권 분배금)(IFRS)(천원)         (신종자본증권 분배금)(IFRS)(천원)(IFRS)(천원),[[U04C500010650]      (신종자본증권 분배금)(IFRS)(천원)][U04C500010650]      (신종자본증권 분배금)(IFRS)(천원)(IFRS)(천원),False,0,161,0.0344,0.0,0.0,0.0,16130640.000000056,37983990.0,천원,
자본변동표,U04C500010700,주식할인발행차금의 상각(IFRS)(천원)         주식할인발행차금의 상각(IFRS)(천원)(IFRS)(천원),[[U04C500010700]      주식할인발행차금의 상각(IFRS)(천원)][U04C500010700]      주식할인발행차금의 상각(IFRS)(천원)(IFRS)(천원),False,0,206,0.044,-250850541.0,0.0,0.0,0.0,0.0,천원,
자본변동표,U04C500010800,자기주식처분손실의 상각(IFRS)(천원)         자기주식처분손실의 상각(IFRS)(천원)(IFRS)(천원),[[U04C500010800]      자기주식처분손실의 상각(IFRS)(천원)][U04C500010800]      자기주식처분손실의 상각(IFRS)(천원)(IFRS)(천원),False,0,206,0.044,0.0,0.0,0.0,0.0,0.0,천원,
자본변동표,U04C500010900,결손금처리(IFRS)(천원)         결손금처리(IFRS)(천원)(IFRS)(천원),[[U04C500010900]      결손금처리(IFRS)(천원)][U04C500010900]      결손금처리(IFRS)(천원)(IFRS)(천원),False,0,206,0.044,0.0,0.0,0.0,0.0,60618922.0,천원,
자본변동표,U04C500011000,기타이익잉여금처분액(IFRS)(천원)         기타이익잉여금처분액(IFRS)(천원)(IFRS)(천원),[[U04C500011000]      기타이익잉여금처분액(IFRS)(천원)][U04C500011000]      기타이익잉여금처분액(IFRS)(천원)(IFRS)(천원),False,0,206,0.044,0.0,0.0,0.0,0.0,146482541.0,천원,
자본변동표,U04C500011100,(중간배당)(IFRS)(천원)      (중간배당)(IFRS)(천원)(IFRS)(천원),[[U04C500011100]   (중간배당)(IFRS)(천원)][U04C500011100]   (중간배당)(IFRS)(천원)(IFRS)(천원),False,0,206,0.044,0.0,0.0,0.0,0.0,0.0,천원,
자본변동표,U04C500011150,확정급여제도의 재측정요소(IFRS)(천원)      확정급여제도의 재측정요소(IFRS)(천원)(IFRS)(천원),[[U04C500011150]   확정급여제도의 재측정요소(IFRS)(천원)][U04C500011150]   확정급여제도의 재측정요소(IFRS)(천원)(IFRS)(천원),False,0,161,0.0344,-524533.0,-494681.0,0.0,0.0,395908.0,천원,
자본변동표,U04C500011200,기타포괄손익(IFRS)(천원)      기타포괄손익(IFRS)(천원)(IFRS)(천원),[[U04C500011200]   기타포괄손익(IFRS)(천원)][U04C500011200]   기타포괄손익(IFRS)(천원)(IFRS)(천원),False,0,206,0.044,-23563130.0,-2142194.95,0.0,128500.94999999985,3482008.0,천원,
자본변동표,U04C500011300,당기순이익(총포괄손익)(IFRS)(천원)      당기순이익(총포괄손익)(IFRS)(천원)(IFRS)(천원),[[U04C500011300]   당기순이익(총포괄손익)(IFRS)(천원)][U04C500011300]   당기순이익(총포괄손익)(IFRS)(천원)(IFRS)(천원),False,0,206,0.044,-406567268.0,-115956463.45000002,51415335.5,818628684.65,936741374.0,천원,당기순이익
자본변동표,U04C500011350,보험수리적손익(IFRS)(천원)      보험수리적손익(IFRS)(천원)(IFRS)(천원),[[U04C500011350]   보험수리적손익(IFRS)(천원)][U04C500011350]   보험수리적손익(IFRS)(천원)(IFRS)(천원),False,0,206,0.044,-302795.0,-8235.550000000001,0.0,0.0,0.0,천원,
자본변동표,U04C500011400,재평가손익(IFRS)(천원)      재평가손익(IFRS)(천원)(IFRS)(천원),[[U04C500011400]   재평가손익(IFRS)(천원)][U04C500011400]   재평가손익(IFRS)(천원)(IFRS)(천원),False,0,206,0.044,0.0,0.0,0.0,0.0,0.0,천원,
자본변동표,U04C500011500,지분법이익잉여금(IFRS)(천원)      지분법이익잉여금(IFRS)(천원)(IFRS)(천원),[[U04C500011500]   지분법이익잉여금(IFRS)(천원)][U04C500011500]   지분법이익잉여금(IFRS)(천원)(IFRS)(천원),False,0,206,0.044,0.0,0.0,0.0,0.0,0.0,천원,
자본변동표,U04C500011600,합병분할(영업양수도 등)로 인한 변동(IFRS)(천원)      합병분할(영업양수도 등)로 인한 변동(IFRS)(천원)(IFRS)(천원),[[U04C500011600]   합병분할(영업양수도 등)로 인한 변동(IFRS)(천원)][U04C500011600]   합병분할(영업양수도 등)로 인한 변동(IFRS)(천원)(IFRS)(천원),False,0,206,0.044,0.0,0.0,0.0,0.0,0.0,천원,
자본변동표,U04C500011800,외화환산차이(IFRS)(천원)      외화환산차이(IFRS)(천원)(IFRS)(천원),[[U04C500011800]   외화환산차이(IFRS)(천원)][U04C500011800]   외화환산차이(IFRS)(천원)(IFRS)(천원),False,0,206,0.044,0.0,0.0,0.0,0.0,0.0,천원,
자본변동표,U04C500099000,기타(IFRS)(천원)      기타(IFRS)(천원)(IFRS)(천원),[[U04C500099000]   기타(IFRS)(천원)][U04C500099000]   기타(IFRS)(천원)(IFRS)(천원),False,0,206,0.044,-203620148.0,-163959542.1,0.0,178709.74999999927,3763734.0,천원,
자본변동표,U04C700000000,합계(IFRS)(천원)   합계(IFRS)(천원)(IFRS)(천원),[[U04C700000000]합계(IFRS)(천원)][U04C700000000]합계(IFRS)(천원)(IFRS)(천원),False,0,206,0.044,0.0,0.0,859454301.0,9449685463.899996,9912437167.0,천원,
재무비율,,RAW_RATIO 총자본증가율(IFRS)(NICE원자료),[RAW_RATIO]총자본증가율(IFRS)(NICE원자료),False,0,4674,0.9615,-87.77,-42.087799999999994,4.66,126.78999999999952,1075.1,NICE원자료,
재무비율,,RAW_RATIO 유형자산증가율(IFRS)(NICE원자료),[RAW_RATIO]유형자산증가율(IFRS)(NICE원자료),False,0,4674,0.9615,-99.94,-81.80089999999998,0.01,389.65009999999876,1170138.67,NICE원자료,CAPEX_proxy
재무비율,,RAW_RATIO 비유동생물자산증가율(IFRS)(NICE원자료),[RAW_RATIO]비유동생물자산증가율(IFRS)(NICE원자료),False,0,4393,0.9037,-20.12,0.0,0.0,0.0,7.19,NICE원자료,
재무비율,,RAW_RATIO 투자부동산증가율(IFRS)(NICE원자료),[RAW_RATIO]투자부동산증가율(IFRS)(NICE원자료),False,0,4393,0.9037,-100.0,-80.0444,0.0,538.9891999999995,130426.84,NICE원자료,
재무비율,,RAW_RATIO 비유동자산증가율(IFRS)(NICE원자료),[RAW_RATIO]비유동자산증가율(IFRS)(NICE원자료),False,0,4393,0.9037,-94.48,-51.2236,4.12,214.16559999999933,15892.17,NICE원자료,
재무비율,,RAW_RATIO 유동자산증가율(IFRS)(NICE원자료),[RAW_RATIO]유동자산증가율(IFRS)(NICE원자료),False,0,4393,0.9037,-99.61,-66.62559999999999,3.74,189.5308,2502.66,NICE원자료,
재무비율,,RAW_RATIO 재고자산증가율(IFRS)(NICE원자료),[RAW_RATIO]재고자산증가율(IFRS)(NICE원자료),False,0,4393,0.9037,-100.0,-80.9148,0.08,599.6783999999992,48188.82,NICE원자료,
재무비율,,RAW_RATIO 자기자본증가율(IFRS)(NICE원자료),[RAW_RATIO]자기자본증가율(IFRS)(NICE원자료),False,0,4674,0.9615,-97.21,-58.347699999999996,4.865,196.0654999999959,3755.05,NICE원자료,
재무비율,,RAW_RATIO 매출액증가율(IFRS)(NICE원자료),[RAW_RATIO]매출액증가율(IFRS)(NICE원자료),False,0,4393,0.9037,-99.94,-68.2808,3.4,196.04479999999978,28139.38,NICE원자료,
재무비율,,RAW_RATIO 정상영업이익증가율(IFRS)(NICE원자료),[RAW_RATIO]정상영업이익증가율(IFRS)(NICE원자료),False,0,4393,0.9037,-99.83,-91.4724,0.0,804.5959999999999,15672.04,NICE원자료,
재무비율,,RAW_RATIO 순이익증가율(IFRS)(NICE원자료),[RAW_RATIO]순이익증가율(IFRS)(NICE원자료),False,0,4674,0.9615,-99.55,-93.5816,0.0,1231.8212999999848,209878.19,NICE원자료,
재무비율,,RAW_RATIO 총포괄이익증가율(IFRS)(NICE원자료),[RAW_RATIO]총포괄이익증가율(IFRS)(NICE원자료),False,0,4674,0.9615,-145559.35,-1493.4178000000002,0.0,1314.559099999997,80782.76,NICE원자료,
재무비율,,RAW_RATIO 종업원1인당 부가가치증가율(IFRS)(NICE원자료),[RAW_RATIO]종업원1인당 부가가치증가율(IFRS)(NICE원자료),False,0,4674,0.9615,-4895.44,-432.00569999999993,0.0,832.3871999999969,48425.51,NICE원자료,
재무비율,,RAW_RATIO 종업원수증가율(IFRS)(NICE원자료),[RAW_RATIO]종업원수증가율(IFRS)(NICE원자료),False,0,4674,0.9615,-99.71,-52.6113,0.75,81.56599999999868,1566.67,NICE원자료,
재무비율,,RAW_RATIO 종업원1인당 매출액증가율(IFRS)(NICE원자료),[RAW_RATIO]종업원1인당 매출액증가율(IFRS)(NICE원자료),False,0,4393,0.9037,-100.0,-64.03359999999999,0.92,196.65439999999924,25232.39,NICE원자료,
재무비율,,RAW_RATIO 종업원1인당 인건비증가율(IFRS)(NICE원자료),[RAW_RATIO]종업원1인당 인건비증가율(IFRS)(NICE원자료),False,0,4674,0.9615,-100.0,-42.1855,2.33,101.47709999999918,99516.01,NICE원자료,
재무비율,,RAW_RATIO 매출액총이익률(IFRS)(NICE원자료),[RAW_RATIO]매출액총이익률(IFRS)(NICE원자료),False,0,4393,0.9037,-141.53,-16.514000000000003,15.82,100.0,100.0,NICE원자료,
재무비율,,RAW_RATIO 매출액정상영업이익률(IFRS)(NICE원자료),[RAW_RATIO]매출액정상영업이익률(IFRS)(NICE원자료),False,0,4393,0.9037,-3030.73,-116.11359999999999,4.04,51.25159999999981,108.03,NICE원자료,
재무비율,,RAW_RATIO 매출액순이익률(IFRS)(NICE원자료),[RAW_RATIO]매출액순이익률(IFRS)(NICE원자료),False,0,4393,0.9037,-12629.89,-294.0368,3.18,81.52599999999997,62548.6,NICE원자료,
재무비율,,RAW_RATIO 총자본사업이익률(IFRS)(NICE원자료),[RAW_RATIO]총자본사업이익률(IFRS)(NICE원자료),False,0,4393,0.9037,-69.57,-22.39,3.91,24.489599999999975,78.3,NICE원자료,
재무비율,,RAW_RATIO 총자본정상영업이익률(IFRS)(NICE원자료),[RAW_RATIO]총자본정상영업이익률(IFRS)(NICE원자료),False,0,4393,0.9037,-73.91,-23.0312,3.23,23.07399999999998,77.86,NICE원자료,
재무비율,,RAW_RATIO 총자본순이익률(IFRS)(NICE원자료),[RAW_RATIO]총자본순이익률(IFRS)(NICE원자료),False,0,4674,0.9615,-282.26,-49.2862,2.4,24.274799999999885,291.44,NICE원자료,
재무비율,,RAW_RATIO 자기자본정상영업이익률(IFRS)(NICE원자료),[RAW_RATIO]자기자본정상영업이익률(IFRS)(NICE원자료),False,0,4393,0.9037,-399.29,-59.9484,5.56,47.932399999999994,171.63,NICE원자료,
재무비율,,RAW_RATIO 자기자본순이익률(IFRS)(NICE원자료),[RAW_RATIO]자기자본순이익률(IFRS)(NICE원자료),False,0,4674,0.9615,-489.75,-117.14899999999999,4.655,40.7127,470.86,NICE원자료,
재무비율,,RAW_RATIO 경영자본정상영업이익률(IFRS)(NICE원자료),[RAW_RATIO]경영자본정상영업이익률(IFRS)(NICE원자료),False,0,4393,0.9037,-187.0,-31.9032,4.55,42.26559999999998,672.44,NICE원자료,
재무비율,,RAW_RATIO 경영자본순이익률(IFRS)(NICE원자료),[RAW_RATIO]경영자본순이익률(IFRS)(NICE원자료),False,0,4393,0.9037,-482.9,-82.4904,3.75,59.94319999999998,543.28,NICE원자료,
재무비율,,RAW_RATIO 자본금정상영업이익률(IFRS)(NICE원자료),[RAW_RATIO]자본금정상영업이익률(IFRS)(NICE원자료),False,0,4393,0.9037,-1546.06,-381.8512,45.17,1367.4443999999996,8510.4,NICE원자료,
재무비율,,RAW_RATIO 자본금순이익률(IFRS)(NICE원자료),[RAW_RATIO]자본금순이익률(IFRS)(NICE원자료),False,0,4674,0.9615,-3111.19,-588.4739,35.05,1260.3170999999902,8575.63,NICE원자료,
재무비율,,RAW_RATIO 매출원가 대 매출액비율(IFRS)(NICE원자료),[RAW_RATIO]매출원가 대 매출액비율(IFRS)(NICE원자료),False,0,4393,0.9037,0.0,0.0,82.89,116.514,241.53,NICE원자료,
재무비율,,RAW_RATIO 영업비용 대 영업수익비율(IFRS)(NICE원자료),[RAW_RATIO]영업비용 대 영업수익비율(IFRS)(NICE원자료),False,0,4674,0.9615,-8.03,27.358100000000004,95.82,215.4066999999999,3130.73,NICE원자료,
재무비율,,RAW_RATIO 기타손익비률(IFRS)(NICE원자료),[RAW_RATIO]기타손익비률(IFRS)(NICE원자료),False,0,4393,0.9037,-4295.13,-145.408,-0.2,65.76639999999993,855.02,NICE원자료,
재무비율,,RAW_RATIO 금융손익비율(IFRS)(NICE원자료),[RAW_RATIO]금융손익비율(IFRS)(NICE원자료),False,0,4393,0.9037,-1772.31,-58.5076,-0.11,30.42199999999988,852.1,NICE원자료,
재무비율,,RAW_RATIO 금융비용부담률(IFRS)(NICE원자료),[RAW_RATIO]금융비용부담률(IFRS)(NICE원자료),False,0,4393,0.9037,-410.15,-17.0624,0.14,22.35119999999997,1548.16,NICE원자료,
재무비율,,RAW_RATIO 외환이익 대 매출액비율(IFRS)(NICE원자료),[RAW_RATIO]외환이익 대 매출액비율(IFRS)(NICE원자료),False,0,4393,0.9037,-156.29,-4.6724,0.03,8.353999999999996,731.17,NICE원자료,
