거래소코드,시장,산업코드,산업명,업종코드,회사명,stage00_01_context_source
477380,KOSDAQ,,,,미래에셋비전기업인수목적4호(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
477470,KOSDAQ,,,,미래에셋비전기업인수목적5호(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
478440,KOSDAQ,,,,미래에셋비전기업인수목적6호(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
482680,KOSDAQ,,,,미래에셋비전기업인수목적7호(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
207760,KOSDAQ,,,,미스터블루(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
206640,KOSDAQ,,,,바디텍메드(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
099430,KOSDAQ,,,,바이오플러스(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
032980,KOSDAQ,,,,바이온(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
308080,KOSDAQ,,,,바이젠셀(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
199480,KOSDAQ,,,,뱅크웨어글로벌(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
382900,KOSDAQ,,,,범한퓨얼셀(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
019010,KOSDAQ,,,,베뉴지(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
310210,KOSDAQ,,,,보로노이(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
006910,KOSDAQ,,,,보성파워텍(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
099390,KOSDAQ,,,,브레인즈컴퍼니(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
089970,KOSDAQ,,,,브이엠(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
126340,KOSDAQ,,,,비나텍(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
318410,KOSDAQ,,,,비비씨(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
146320,KOSDAQ,,,,비씨엔씨(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
083650,KOSDAQ,,,,비에이치아이(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
473370,KOSDAQ,,,,비엔케이제2호기업인수목적(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
377030,KOSDAQ,,,,비트맥스(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
072950,KOSDAQ,,,,빛샘전자(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
223310,KOSDAQ,,,,사토시홀딩스(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
014970,KOSDAQ,,,,삼륭물산(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
018310,KOSDAQ,,,,삼목에스폼(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
012210,KOSDAQ,,,,삼미금속(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
053700,KOSDAQ,,,,삼보모터스(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
009620,KOSDAQ,,,,삼보산업(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
000440,KOSDAQ,,,,삼성기업인수목적10호(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
000710,KOSDAQ,,,,삼성기업인수목적11호(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
000960,KOSDAQ,,,,삼성기업인수목적12호(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
009300,KOSDAQ,,,,삼아제약(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
054540,KOSDAQ,,,,삼영엠텍(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
065570,KOSDAQ,,,,삼영이엔씨(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
014950,KOSDAQ,,,,삼익제약(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
037460,KOSDAQ,,,,삼지전자(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
000250,KOSDAQ,,,,삼천당제약(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
024950,KOSDAQ,,,,삼천리자전거(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
017480,KOSDAQ,,,,삼현철강(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
452670,KOSDAQ,,,,상상인제4호기업인수목적(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
091580,KOSDAQ,,,,상신이디피(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
263810,KOSDAQ,,,,상신전자(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
100660,KOSDAQ,,,,서암기계공업(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
092190,KOSDAQ,,,,서울바이오시스(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
046890,KOSDAQ,,,,서울반도체(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
027040,KOSDAQ,,,,서울전자통신(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
036120,KOSDAQ,,,,서울평가정보(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
065710,KOSDAQ,,,,서호전기(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
067370,KOSDAQ,,,,선바이오(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
086710,KOSDAQ,,,,선진뷰티사이언스(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
081580,KOSDAQ,,,,성우전자(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
045300,KOSDAQ,,,,성우테크론(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
365340,KOSDAQ,,,,성일하이텍(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
043260,KOSDAQ,,,,성호전자(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
017510,KOSDAQ,,,,세명전기공업(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
036630,KOSDAQ,,,,세종텔레콤(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
258790,KOSDAQ,,,,소프트캠프(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
357780,KOSDAQ,,,,솔브레인(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
036830,KOSDAQ,,,,솔브레인홀딩스(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
328380,KOSDAQ,,,,솔트웨어(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
084180,KOSDAQ,,,,수성웹툰(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
298830,KOSDAQ,,,,슈어소프트테크(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
330730,KOSDAQ,,,,스톤브릿지벤처스(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
253450,KOSDAQ,,,,스튜디오드래곤(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
033170,KOSDAQ,,,,시그네틱스(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
418250,KOSDAQ,,,,시큐레터(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
001000,KOSDAQ,,,,신라섬유(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
025870,KOSDAQ,,,,신라에스지(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
215600,KOSDAQ,,,,신라젠(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
065350,KOSDAQ,,,,신성델타테크(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
416180,KOSDAQ,,,,신성에스티(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
002800,KOSDAQ,,,,신신제약(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
472220,KOSDAQ,,,,신영해피투모로우제10호기업인수목적(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
017000,KOSDAQ,,,,신원종합개발(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
012790,KOSDAQ,,,,신일제약(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
452980,KOSDAQ,,,,신한제11호기업인수목적(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
474660,KOSDAQ,,,,신한제12호기업인수목적(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
474930,KOSDAQ,,,,신한제13호기업인수목적(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
487360,KOSDAQ,,,,신한제14호기업인수목적(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
487830,KOSDAQ,,,,신한제15호기업인수목적(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
496070,KOSDAQ,,,,신한제16호기업인수목적(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
056700,KOSDAQ,,,,신화인터텍(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
243840,KOSDAQ,,,,신흥에스이씨(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
177900,KOSDAQ,,,,쓰리에이로직스(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
109670,KOSDAQ,,,,씨싸이트(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
222080,KOSDAQ,,,,씨아이에스(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
264660,KOSDAQ,,,,씨앤지하이테크(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
056730,KOSDAQ,,,,씨앤티85(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
297090,KOSDAQ,,,,씨에스베어링(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
900120,KOSDAQ,,,,씨엑스아이헬스케어테크놀리지그룹리미티드,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
376290,KOSDAQ,,,,씨유테크(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
311690,KOSDAQ,,,,씨제이바이오사이언스(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
051500,KOSDAQ,,,,씨제이프레시웨이(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
083790,KOSDAQ,,,,씨지인바이츠(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
101240,KOSDAQ,,,,씨큐브(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
413630,KOSDAQ,,,,씨피시스템(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
092040,KOSDAQ,,,,아미코젠(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
036010,KOSDAQ,,,,아비코전자(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
331740,KOSDAQ,,,,아우토크립트(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
332370,KOSDAQ,,,,아이디피(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
467930,KOSDAQ,,,,아이비케이에스제23호기업인수목적(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
469480,KOSDAQ,,,,아이비케이에스제24호기업인수목적(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
460470,KOSDAQ,,,,아이빔테크놀로지(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
214430,KOSDAQ,,,,아이쓰리시스템(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
185490,KOSDAQ,,,,아이진(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
175250,KOSDAQ,,,,아이큐어(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
052460,KOSDAQ,,,,아이크래프트(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
119830,KOSDAQ,,,,아이텍(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
027360,KOSDAQ,,,,아주아이비투자(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
013310,KOSDAQ,,,,아진산업(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
001540,KOSDAQ,,,,안국약품(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
260660,KOSDAQ,,,,알리코제약(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
131370,KOSDAQ,,,,알서포트(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
140670,KOSDAQ,,,,알에스오토메이션(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
327260,KOSDAQ,,,,알에프머트리얼즈(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
474610,KOSDAQ,,,,알에프시스템즈(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
218410,KOSDAQ,,,,알에프에이치아이씨(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
476830,KOSDAQ,,,,알지노믹스(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
293780,KOSDAQ,,,,압타바이오(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
900100,KOSDAQ,,,,애머릿지코퍼레이션,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
174900,KOSDAQ,,,,앱클론(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
102120,KOSDAQ,,,,어보브반도체(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
270660,KOSDAQ,,,,에브리봇(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
038680,KOSDAQ,,,,에스넷시스템(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
099220,KOSDAQ,,,,에스디엔(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
289080,KOSDAQ,,,,에스브이인베스트먼트(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
019550,KOSDAQ,,,,에스비아이인베스트먼트(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
950110,KOSDAQ,,,,에스비아이핀테크솔루션즈(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
298060,KOSDAQ,,,,에스씨엠생명과학(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
091340,KOSDAQ,,,,에스엔케이폴리텍(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
109610,KOSDAQ,,,,에스와이(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
365330,KOSDAQ,,,,에스와이스틸텍(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
016250,KOSDAQ,,,,에스지씨이앤씨(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
184230,KOSDAQ,,,,에스지에이솔루션즈(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
255220,KOSDAQ,,,,에스지이(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
472230,KOSDAQ,,,,에스케이증권제11호기업인수목적(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
473000,KOSDAQ,,,,에스케이증권제12호기업인수목적(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
473950,KOSDAQ,,,,에스케이증권제13호기업인수목적(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
069510,KOSDAQ,,,,에스텍(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
234300,KOSDAQ,,,,에스트래픽(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
237690,KOSDAQ,,,,에스티팜(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
288620,KOSDAQ,,,,에스퓨얼셀(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
298380,KOSDAQ,,,,에이비엘바이오(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
203400,KOSDAQ,,,,에이비온(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
312610,KOSDAQ,,,,에이에프더블류(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
297890,KOSDAQ,,,,에이치비솔루션(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
440290,KOSDAQ,,,,에이치비인베스트먼트(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
044990,KOSDAQ,,,,에이치엔에스하이텍(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
028300,KOSDAQ,,,,에이치엘비(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
278650,KOSDAQ,,,,에이치엘비바이오스텝(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
067630,KOSDAQ,,,,에이치엘비생명과학(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
024850,KOSDAQ,,,,에이치엘비이노베이션(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
187420,KOSDAQ,,,,에이치엘비제넥스(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
047920,KOSDAQ,,,,에이치엘비제약(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
115450,KOSDAQ,,,,에이치엘비테라퓨틱스(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
046210,KOSDAQ,,,,에이치엘비파나진(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
196300,KOSDAQ,,,,에이치엘비펩(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
462020,KOSDAQ,,,,에이치엠씨아이비제6호기업인수목적(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
477340,KOSDAQ,,,,에이치엠씨아이비제7호기업인수목적(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
195940,KOSDAQ,,,,에이치케이이노엔(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
071670,KOSDAQ,,,,에이테크솔루션(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
265520,KOSDAQ,,,,에이피시스템(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
211270,KOSDAQ,,,,에이피위성(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
038870,KOSDAQ,,,,에코바이오홀딩스(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
097780,KOSDAQ,,,,에코볼트(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
128540,KOSDAQ,,,,에코캡(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
038110,KOSDAQ,,,,에코플라스틱(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
083500,KOSDAQ,,,,에프엔에스테크(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
070300,KOSDAQ,,,,엑스큐어(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
067570,KOSDAQ,,,,엔브이에이치코리아(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
101400,KOSDAQ,,,,엔시트론(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
451700,KOSDAQ,,,,엔에이치기업인수목적29호(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
481890,KOSDAQ,,,,엔에이치기업인수목적31호(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
