spearman_rho,abs_spearman,spearman_na,iv,iv_n_bins,iv_outlier_flag,iv_na,kw_H,kw_pvalue,kw_eta2,kw_na,monotonicity,monotonicity_n_bins,monotonicity_direction_consistent,monotonicity_na,direction_weak,direction,variable_id,variable_name,source,category,is_main_pool,appendix_pool,selected_eligible,duplicate_alias_of,duplicate_alias_type,duplicate_alias_reason,stage3_exclude,n_dev,missing_rate_dev,abs_spearman_norm,iv_norm,kw_eta2_norm,monotonicity_norm,selection_score_default,selection_score_equal,selection_score_rho_heavy,selection_score_iv_heavy,selection_score_mono_heavy,rank_default_within_category,available_in_dev_all
-0.07860582082319625,0.07860582082319625,False,0.20112892603348276,10,False,False,16.072533842872872,0.04135361807960062,0.003834932941982362,False,0.5555555555555556,10.0,True,False,False,value_up_good,R169,R169,financial,성장성,True,False,True,,,,False,2114,0.12824742268041237,0.5852788348612771,0.3439115330261655,0.10650003135264159,0.2500000000000001,0.3500571166367611,0.3214225998100211,0.41489672873876793,0.34248653818823444,0.3071380798480169,6.0,True
-0.0448397099413739,0.0448397099413739,False,0.4179550127556939,10,False,False,15.215012609166479,0.05509706610883124,0.003709518050985336,False,0.4444444444444444,10.0,True,False,False,value_up_good,R184,R184,financial,성장성,True,False,True,,,,False,1954,0.19422680412371135,0.2903670305536531,0.7754542167998989,0.10053527385922284,0.0,0.3398534289779101,0.2915891303031937,0.31535464971568977,0.4608808055895635,0.233271304242555,7.0,True
-0.05783663020250281,0.05783663020250281,False,0.14131768142041926,10,False,False,11.851050555500478,0.15797439622803222,0.001972874259989999,False,0.4444444444444444,10.0,True,False,False,value_up_good,R181,R181,financial,성장성,True,False,True,,,,False,1961,0.19134020618556702,0.4038815901091414,0.2248709442743295,0.01794014513575881,0.0,0.19221378934219302,0.16167316987980743,0.2496060056798004,0.19590281192935685,0.12933853590384595,8.0,True
-0.04465253383740483,0.04465253383740483,False,0.028332596287806894,10,False,False,17.966388516761526,0.021479892957057826,0.004928975527577412,False,0.5555555555555556,10.0,True,False,False,value_up_good,R204,R204,financial,성장성,True,False,True,,,,False,2031,0.1624742268041237,0.2887322422673152,0.0,0.15853291722982213,0.2500000000000001,0.168326256126159,0.17431628987428435,0.20564605871813094,0.11902638603793636,0.18945303189942753,9.0,True
-0.011593955763718272,0.011593955763718272,False,0.19743221136174144,10,False,False,11.02218964128042,0.20044507049297186,0.0015956650693138437,False,0.5555555555555556,10.0,True,False,True,value_up_good,R170,R170,financial,성장성,True,False,True,,,,False,1903,0.21525773195876288,0.0,0.3365540688266072,0.0,0.2500000000000001,0.15096622064798218,0.14663851720665183,0.10481081376532145,0.2057770344133036,0.16731081376532148,10.0,True
-0.03390396347960492,0.03390396347960492,False,0.043190991459986505,10,False,False,16.55546091072273,0.03508566186277002,0.00440775935637441,False,0.4444444444444444,10.0,True,False,False,value_up_good,R188,R188,financial,성장성,True,False,True,,,,False,1950,0.1958762886597938,0.19485467700549264,0.02957223379393416,0.13374377107533672,0.0,0.09407682745489537,0.08954267046869088,0.12340335092283365,0.07381861795936612,0.0716341363749527,11.0,True
-0.356113874145623,0.356113874145623,False,0.6257980885462159,10,False,False,282.9098869658592,1.7776425180679593e-56,0.13595939019083045,False,0.7777777777777778,10.0,True,False,False,value_up_good,R006,R006,financial,수익성,True,False,True,,,,False,2031,0.1624742268041237,0.9573623523722468,0.9589722871329118,0.9460241884390592,0.7500000000000001,0.9141052295393595,0.9030897069860544,0.9248792618785647,0.9253622423067642,0.8724717655888437,1.0,True
-0.36903678776936444,0.36903678776936444,False,0.651483280855314,10,False,False,287.9424364092429,1.5130412522342612e-57,0.14341313340637443,False,0.6666666666666666,10.0,True,False,False,value_up_good,R016,R016,financial,수익성,True,False,True,,,,False,1961,0.19134020618556702,1.0,1.0,1.0,0.5,0.9,0.875,0.9249999999999999,0.9249999999999999,0.8,2.0,True
-0.33390201341495956,0.33390201341495956,False,0.6032913650299379,10,False,False,249.14272648085353,2.61786939955258e-49,0.11925950864532815,False,0.7777777777777778,10.0,True,False,False,value_up_good,R007,R007,financial,수익성,True,False,True,,,,False,2031,0.1624742268041237,0.8840769061822439,0.9230216359214077,0.8250930491008657,0.7500000000000001,0.8571481724512686,0.8455478978011293,0.8629067376405335,0.8745901565622827,0.8264383182409035,3.0,True
-0.3492991037863229,0.3492991037863229,False,0.6293135563350996,10,False,False,258.8462031490708,2.2921891668852388e-51,0.12850727620341743,False,0.6666666666666666,10.0,True,False,False,value_up_good,R017,R017,financial,수익성,True,False,True,,,,False,1961,0.19134020618556702,0.9348778116793429,0.9645876471932968,0.8920601748309112,0.5,0.8482516726279742,0.8228814084258878,0.8691654615029675,0.8780784121571535,0.7583051267407102,4.0,True
-0.3189157569697227,0.3189157569697227,False,0.5534069864212371,10,False,False,291.6088323037195,2.5123113642477023e-58,0.12780929801880103,False,0.7777777777777778,10.0,True,False,False,value_up_good,R008,R008,financial,수익성,True,False,True,,,,False,2228,0.08123711340206186,0.8346314993509816,0.843339851277501,0.8870058098122804,0.7500000000000001,0.8307925671510009,0.8287442901101907,0.831534591402833,0.8341470969807889,0.8129954320881527,5.0,True
-0.32396794487062464,0.32396794487062464,False,0.5726312108243368,10,False,False,239.0868145797353,3.5344932424898687e-47,0.11428625844695119,False,0.7777777777777778,10.0,True,False,False,value_up_good,R009,R009,financial,수익성,True,False,True,,,,False,2031,0.1624742268041237,0.8513006046115869,0.8740472701440307,0.7890795713366715,0.7500000000000001,0.8254202766940196,0.8161068615230722,0.8313216920351003,0.8381456916948334,0.8028854892184579,6.0,True
-0.3344696307041767,0.3344696307041767,False,0.5904377396757475,10,False,False,241.6253664366917,1.0250212993029269e-47,0.11968512624830517,False,0.6666666666666666,10.0,True,False,False,value_up_good,R018,R018,financial,수익성,True,False,True,,,,False,1961,0.19134020618556702,0.8859496932850376,0.902490162222998,0.8281751321390094,0.5,0.8021669830802126,0.7791537469117613,0.8226991489079698,0.8276612895893579,0.7233229975294091,7.0,True
-0.2880477291875708,0.2880477291875708,False,0.5536545796943121,10,False,False,183.2511965292133,2.1365006367372932e-35,0.0897803260907855,False,0.7777777777777778,10.0,True,False,False,value_up_good,R022,R022,financial,수익성,True,False,True,,,,False,1961,0.19134020618556702,0.732786038655405,0.8437353392922801,0.6116214071993354,0.7500000000000001,0.7452806948241726,0.7345356962867552,0.739383298266059,0.7726680884571214,0.7376285570294042,8.0,True
-0.29584646020129535,0.29584646020129535,False,0.4222342363830493,10,False,False,185.30931883788344,7.891856517158483e-36,0.09083469202760422,False,0.7777777777777778,10.0,True,False,False,value_up_good,R013,R013,financial,수익성,True,False,True,,,,False,1961,0.19134020618556702,0.758517042869186,0.6338137609220555,0.6192565316564433,0.7500000000000001,0.6915505474686612,0.6903968338619212,0.7114097533674706,0.6739987687833315,0.702317467089537,9.0,True
-0.29584646020129535,0.29584646020129535,False,0.4222342363830493,10,False,False,185.30931883788344,7.891856517158483e-36,0.09083469202760422,False,0.7777777777777778,10.0,True,False,False,value_up_good,R014,R014,financial,수익성,True,False,False,R013,exact_value_alias,EBIT/총자산 duplicates 영업이익/총자산.,True,1961,0.19134020618556702,0.758517042869186,0.6338137609220555,0.6192565316564433,0.7500000000000001,0.6915505474686612,0.6903968338619212,0.7114097533674706,0.6739987687833315,0.702317467089537,9.0,True
-0.29842202390214656,0.29842202390214656,False,0.39477203385469817,10,False,False,183.94593409152185,1.5265763554826305e-35,0.09013623672721406,False,0.7777777777777778,10.0,True,False,False,value_up_good,R015,R015,financial,수익성,True,False,True,,,,False,1961,0.19134020618556702,0.7670148151763517,0.5899475773843949,0.6141987116340175,0.7500000000000001,0.6799284600950275,0.6802902760486911,0.7061267298101574,0.6530065584725704,0.6942322208389529,11.0,True
-0.2735545040487716,0.2735545040487716,False,0.5493987538338807,10,False,False,173.13130467259467,2.8446979323021375e-33,0.08459595526259972,False,0.5555555555555556,10.0,True,False,False,value_up_good,R023,R023,financial,수익성,True,False,True,,,,False,1961,0.19134020618556702,0.6849673311680677,0.8369373835163267,0.5740791127048542,0.2500000000000001,0.6213872369462893,0.5864959568473121,0.6334830091930274,0.679074024897505,0.5191967654778498,12.0,True
-0.2630774849168582,0.2630774849168582,False,0.3858249939406141,10,False,False,162.05185906909992,5.95365023457154e-31,0.07618786304109788,False,0.7777777777777778,10.0,True,False,False,value_up_good,R002,R002,financial,수익성,True,False,True,,,,False,2031,0.1624742268041237,0.6503996274023267,0.5756562074702442,0.5131924429858903,0.7500000000000001,0.6204552390589493,0.6223120694646153,0.6298099216430958,0.607386895663471,0.6478496555716923,13.0,True
-0.2630774849168582,0.2630774849168582,False,0.3858249939406141,10,False,False,162.05185906909992,5.95365023457154e-31,0.07618786304109788,False,0.7777777777777778,10.0,True,False,False,value_up_good,R003,R003,financial,수익성,True,False,False,R002,exact_value_alias,정상영업이익률 duplicates 영업이익률 under current source mapping.,True,2031,0.1624742268041237,0.6503996274023267,0.5756562074702442,0.5131924429858903,0.7500000000000001,0.6204552390589493,0.6223120694646153,0.6298099216430958,0.607386895663471,0.6478496555716923,13.0,True
-0.2630774849168582,0.2630774849168582,False,0.3858249939406141,10,False,False,162.05185906909992,5.95365023457154e-31,0.07618786304109788,False,0.7777777777777778,10.0,True,False,False,value_up_good,R004,R004,financial,수익성,True,False,False,R002,exact_value_alias,EBIT마진 duplicates 영업이익률 under current source mapping.,True,2031,0.1624742268041237,0.6503996274023267,0.5756562074702442,0.5131924429858903,0.7500000000000001,0.6204552390589493,0.6223120694646153,0.6298099216430958,0.607386895663471,0.6478496555716923,13.0,True
-0.26186108419751974,0.26186108419751974,False,0.3914952925770189,10,False,False,155.33572100281708,1.509140903596978e-29,0.07286633086192734,False,0.7777777777777778,10.0,True,False,False,value_up_good,R005,R005,financial,수익성,True,False,True,,,,False,2031,0.1624742268041237,0.6463862549729069,0.584713542199354,0.4891397771222963,0.7500000000000001,0.6171578945761376,0.6175598935736394,0.6260068024946688,0.6075049886626028,0.6440479148589116,16.0,True
-0.21531882546314093,0.21531882546314093,False,0.4194007939240508,10,False,False,105.84005321074619,2.7206767260815135e-19,0.05012297807927571,False,0.6666666666666666,10.0,True,False,False,value_up_good,R021,R021,financial,수익성,True,False,True,,,,False,1961,0.19134020618556702,0.49282549572814843,0.6292878199738918,0.3244452218416164,0.5,0.5015230390789354,0.4866396343859142,0.4959370951350951,0.5368757924088181,0.4893117075087314,17.0,True
-0.21423475482063936,0.21423475482063936,False,0.19985545650369743,10,False,False,114.15276079385603,5.32452489729392e-21,0.05249889257856381,False,0.8888888888888888,10.0,True,False,False,value_up_good,R010,R010,financial,수익성,True,False,True,,,,False,2031,0.1624742268041237,0.48924873096716953,0.27860159747675134,0.34165025689448036,1.0,0.49868514991207236,0.5273751463346004,0.5015922235131071,0.43839808346598164,0.6219001170676803,18.0,True
-0.2436660159852207,0.2436660159852207,False,0.25167452130700435,10,False,False,143.2369274641842,5.031941473723734e-27,0.06928121284025829,False,0.6666666666666666,10.0,True,False,False,value_up_good,R019,R019,financial,수익성,True,False,True,,,,False,1961,0.19134020618556702,0.5863537476307791,0.3613737132626252,0.46317837099848486,0.5,0.47695391246771823,0.4777264579729723,0.5099283721176873,0.44243436180724116,0.4821811663783779,19.0,True
-0.17672017698235568,0.17672017698235568,False,0.1453831050794826,10,False,False,69.87062896426141,5.214650828772573e-12,0.03169601893660933,False,0.6666666666666666,10.0,True,False,False,value_up_good,R012,R012,financial,수익성,True,False,True,,,,False,1961,0.19134020618556702,0.3654737528667149,0.191591308959808,0.19100755897022023,0.5,0.3053210303420009,0.3120181551991858,0.32470627207085206,0.27254153889878,0.3496145241593486,20.0,True
-0.1556314870206144,0.1556314870206144,False,0.23125119116560586,10,False,False,65.05537916646335,4.705914318385382e-11,0.02820335104620037,False,0.4444444444444444,10.0,True,False,False,value_up_good,R031,R031,financial,수익성,True,False,True,,,,False,2032,0.1620618556701031,0.295894077748579,0.32875092754440277,0.16571562464324677,0.0,0.22053662651654388,0.19759015748405712,0.23855456807965708,0.2484116230184042,0.1580721259872457,21.0,True
-0.06594986007193256,0.06594986007193256,False,0.02543833430157959,10,False,False,18.75500701898727,0.01622622898659768,0.005318994569232083,False,0.6666666666666666,10.0,True,False,False,value_up_good,R033,R033,financial,수익성,True,False,True,,,,False,2031,0.1624742268041237,0.0,0.0,0.0,0.5,0.1,0.125,0.075,0.075,0.2,22.0,True
-0.08221320610420825,0.08221320610420825,False,0.06843881393309792,10,False,False,22.612805868999622,0.0038986051573572608,0.007226906957962227,False,0.5555555555555556,10.0,True,False,False,value_up_good,R001,R001,financial,수익성,True,False,True,,,,False,2031,0.1624742268041237,0.05365901510774229,0.06868593040839685,0.013816027275279145,0.2500000000000001,0.0894666891098976,0.09654024319785459,0.0801390977268424,0.08464717231703876,0.12723219455828372,23.0,True
-0.08759901421642453,0.08759901421642453,False,0.03642771548350383,10,False,False,25.72028570323073,0.0011725021785743573,0.008759409640746776,False,0.5555555555555556,10.0,True,False,False,value_up_good,R032,R032,financial,수익성,True,False,True,,,,False,2032,0.1620618556701031,0.07142886137967677,0.017553661669851048,0.024913548833321992,0.2500000000000001,0.08167746668152276,0.09097401797071247,0.08046219534880691,0.06429963543585919,0.12277921437657001,24.0,True
0.017420949064222688,0.017420949064222688,False,0.33042382417693056,10,False,False,115.39016544703938,2.9606028795300744e-21,0.04444957179099312,False,0.5,10.0,True,False,True,value_down_good,ratio_missing_rate,ratio_missing_rate,nonfinancial,신뢰도,True,False,True,,,,,2425,0.0,0.5,0.5088917542840006,1.0,1.0,0.7026675262852002,0.7522229385710002,0.6517783508568001,0.6544458771420003,0.8017783508568002,1.0,True
-0.017420949064222688,0.017420949064222688,False,0.6493008019786635,10,False,False,115.39016544703938,2.9606028795300744e-21,0.04444957179099312,False,0.25,10.0,True,False,True,value_up_good,financial_data_completeness,financial_data_completeness,nonfinancial,신뢰도,True,False,True,,,,,2425,0.0,0.5,1.0,1.0,0.0,0.6499999999999999,0.625,0.6,0.75,0.5,2.0,True
-0.017420949064222688,0.017420949064222688,False,0.6493008019786635,10,False,False,115.39016544703938,2.9606028795300744e-21,0.04444957179099312,False,0.25,10.0,True,False,True,value_up_good,ratio_available_count,ratio_available_count,nonfinancial,신뢰도,True,False,True,,,,,2425,0.0,0.5,1.0,1.0,0.0,0.6499999999999999,0.625,0.6,0.75,0.5,2.0,True
,,False,0.0,1,False,False,,,0.0,False,,,False,True,False,value_down_good,statement_coverage_count,statement_coverage_count,nonfinancial,신뢰도,True,False,True,,,,,2425,0.0,0.5,0.0,0.0,0.0,0.15,0.125,0.25,0.1,0.1,4.0,True
-0.49261389492450613,0.49261389492450613,False,1.3692142049556528,10,False,False,546.9258959161762,5.941114944973607e-113,0.2663993553713179,False,0.8888888888888888,10.0,True,False,False,value_up_good,R064,R064,financial,안정성,True,False,True,,,,False,2032,0.1620618556701031,0.9598687311571679,0.9652806059291192,0.9374079019161202,0.7499999999999999,0.9150263815091102,0.9031393097506019,0.9261016720518257,0.9277252344834112,0.8725114478004814,1.0,True
-0.4723554350953306,0.4723554350953306,False,1.232224323609691,10,False,False,494.0159797399574,1.3522594307586764e-101,0.2402451704102607,False,1.0,10.0,True,False,False,value_up_good,R065,R065,financial,안정성,True,False,True,,,,False,2032,0.1620618556701031,0.9124499014460434,0.8681800338919792,0.8417703133623802,1.0,0.9025430432738828,0.9056000621751007,0.9061265045057746,0.8928455442395553,0.9244800497400806,2.0,True
-0.5097589341989703,0.5097589341989703,False,1.4181964671029288,10,False,False,581.55394031789,2.158656372655432e-120,0.283516530063218,False,0.7777777777777778,10.0,True,False,False,value_up_good,R063,R063,financial,안정성,True,False,True,,,,False,2032,0.1620618556701031,1.0,1.0,1.0,0.5,0.9,0.875,0.9249999999999999,0.9249999999999999,0.8,3.0,True
0.38999771587478865,0.38999771587478865,False,0.6572766754086865,10,False,False,351.6854189864216,3.954882917690802e-71,0.16988898615245754,False,0.8888888888888888,10.0,True,False,False,value_down_good,R067,R067,financial,안정성,True,False,True,,,,False,2032,0.1620618556701031,0.7196757865307923,0.4606481418777402,0.5844999831158932,0.7499999999999999,0.6209971751457384,0.6287059778811064,0.6521425191083281,0.5744342257124125,0.6529647823048852,4.0,True
0.3768681303306097,0.3768681303306097,False,0.371904755559265,10,False,False,301.42974930583625,2.0433919787233924e-60,0.14504683603847565,False,0.875,10.0,True,False,False,value_down_good,R059,R059,financial,안정성,True,False,True,,,,False,2032,0.1620618556701031,0.6889434610555638,0.2583720585023856,0.49366009133838984,0.71875,0.5266766741350628,0.5399314027240848,0.5780076559290175,0.44883623516306403,0.5756951221792679,5.0,True
0.36195824472396576,0.36195824472396576,False,0.42327091164350517,10,False,False,278.6711142344911,1.414994641628023e-55,0.13379689284947657,False,0.875,10.0,True,False,False,value_down_good,R046,R046,financial,안정성,True,False,True,,,,False,2032,0.1620618556701031,0.6540440001609314,0.29478119390803337,0.4525226045627763,0.71875,0.5189020791332447,0.5300244496579353,0.5616691295464888,0.45389028767061945,0.5677695597263483,6.0,True
0.33347367395814587,0.33347367395814587,False,0.3371092851915478,10,False,False,237.09231379387913,9.345563250497925e-47,0.11324385259213007,False,0.875,10.0,True,False,False,value_down_good,R048,R048,financial,안정성,True,False,True,,,,False,2032,0.1620618556701031,0.5873703723566277,0.2337084844937766,0.37736663198755216,0.71875,0.4655469834526317,0.4792988722094891,0.504844377875202,0.39874581151634664,0.5271890977675913,7.0,True
0.3152449875777034,0.3152449875777034,False,0.3378066341554144,10,False,False,215.09291263122753,4.187688959774319e-42,0.10236921039605909,False,0.7777777777777778,10.0,True,False,False,value_down_good,R050,R050,financial,안정성,True,False,True,,,,False,2032,0.1620618556701031,0.5447026186073106,0.2342027763541363,0.33760150233179953,0.5,0.401191918954794,0.40412672432331165,0.4448320899242525,0.3516821372483002,0.4233013794586493,8.0,True
0.2995833681088648,0.2995833681088648,False,0.2898606682888315,10,False,False,194.10309689209535,1.115312543895985e-37,0.09199362179540056,False,0.7777777777777778,10.0,True,False,False,value_down_good,R052,R052,financial,안정성,True,False,True,,,,False,2032,0.1620618556701031,0.5080435797240218,0.2002179253069197,0.299661253952041,0.5,0.37241070229969064,0.3769806897457456,0.41401456301620104,0.32166686669107036,0.4015845517965965,9.0,True
0.30923331429044315,0.30923331429044315,False,0.265789167276688,10,False,False,215.4915995426523,3.4497750051128356e-42,0.10256628746547321,False,0.75,10.0,True,False,False,value_down_good,R049,R049,financial,안정성,True,False,True,,,,False,2032,0.1620618556701031,0.5306311386285134,0.18315566862703514,0.3383221508898054,0.43749999999999994,0.3693004723546256,0.3724022395363385,0.41832002567313453,0.3140773846726911,0.38542179162907075,10.0,True
0.317826821653528,0.317826821653528,False,0.3534405007723937,10,False,False,218.28244248064766,8.879250667383143e-43,0.10394584403393359,False,0.6666666666666666,10.0,True,False,False,value_down_good,R047,R047,financial,안정성,True,False,True,,,,False,2032,0.1620618556701031,0.5507458988673226,0.2452843057105072,0.3433667532613751,0.24999999999999986,0.357482412025624,0.3473492394598012,0.413434823564969,0.32179634561792436,0.32787939156784096,11.0,True
0.2778545078120393,0.2778545078120393,False,0.33437435420389405,10,False,False,168.9426021678919,2.148173997319714e-32,0.07955640245570533,False,0.6666666666666666,10.0,True,False,False,value_down_good,R051,R051,financial,안정성,True,False,True,,,,False,2032,0.1620618556701031,0.45718299432314663,0.23176992260311685,0.2541822735237284,0.24999999999999986,0.3075223297826247,0.2982837976124979,0.3505728227107559,0.28294890119474697,0.28862703808999834,12.0,True
-0.24627189847766154,0.24627189847766154,False,0.29218986931336843,10,False,False,134.07341364356398,4.0428801906141412e-25,0.06232002651683835,False,0.6666666666666666,10.0,True,False,False,value_up_good,R045,R045,financial,안정성,True,False,True,,,,False,2032,0.1620618556701031,0.38325781015376464,0.20186889944931533,0.19115429415241833,0.24999999999999986,0.2637688717114076,0.25657025093887453,0.2981758290896081,0.24375915587827335,0.2552562007510996,13.0,True
0.24627189847766154,0.24627189847766154,False,0.29218986931336843,10,False,False,134.07341364356398,4.0428801906141412e-25,0.06232002651683835,False,0.6666666666666666,10.0,True,False,False,value_down_good,R044,R044,financial,안정성,True,False,True,,,,False,2032,0.1620618556701031,0.38325781015376464,0.20186889944931533,0.19115429415241833,0.24999999999999986,0.2637688717114076,0.25657025093887453,0.2981758290896081,0.24375915587827335,0.2552562007510996,13.0,True
0.22806573181525605,0.22806573181525605,False,0.22967747118283127,10,False,False,116.67900243588792,1.605946147126828e-21,0.053721701648980685,False,0.6666666666666666,10.0,True,False,False,value_down_good,R053,R053,financial,안정성,True,False,True,,,,False,2032,0.1620618556701031,0.34064276814481387,0.15755913322242798,0.15971293755163052,0.24999999999999986,0.23140315792049865,0.22697870972971806,0.26329015134963707,0.20836506087292134,0.23158296778377443,15.0,True
0.21525057535396327,0.21525057535396327,False,0.20870100844187334,10,False,False,103.80942871348634,7.093685802422141e-19,0.047360073511362503,False,0.6666666666666666,10.0,True,False,False,value_down_good,R043,R043,financial,안정성,True,False,True,,,,False,2032,0.1620618556701031,0.3106464245390527,0.14269068811210003,0.13645047400083252,0.24999999999999986,0.2132912285955123,0.2099468966629963,0.2418289209920712,0.1914422000639854,0.217957517330397,16.0,True
-0.185016461139377,0.185016461139377,False,0.18999328456595707,10,False,False,77.76491629024986,1.3759083056732472e-13,0.034485870632847186,False,0.6666666666666666,10.0,True,False,False,value_up_good,R076,R076,financial,안정성,True,False,True,,,,False,2032,0.1620618556701031,0.23987765309753187,0.12943036061917546,0.08937358287667296,0.24999999999999986,0.17866712069034674,0.17717039914834504,0.19673093610410194,0.16359674836059504,0.19173631931867602,17.0,True
0.16375721509265748,0.16375721509265748,False,0.12270604169074789,10,False,False,67.56874997320203,1.4953050150025228e-11,0.02944574887454376,False,0.6666666666666666,10.0,True,False,False,value_down_good,R060,R060,financial,안정성,True,False,True,,,,False,2032,0.1620618556701031,0.1901162903593599,0.08173610970231833,0.07094345050209902,0.24999999999999986,0.14574441011892325,0.1481989626409443,0.15954688469545847,0.12703283049834596,0.1685591701127554,18.0,True
-0.15054500174990862,0.15054500174990862,False,0.17547366956331598,10,False,False,53.97272999800316,6.988091475970877e-09,0.0227362660722073,False,0.6666666666666666,10.0,True,False,False,value_up_good,R077,R077,financial,안정성,True,False,True,,,,False,2031,0.1624742268041237,0.15919055859644574,0.11913863024709824,0.046408992379481616,0.24999999999999986,0.14278055512895949,0.14368454530575636,0.14788435420456475,0.1358687756997605,0.16494763624460507,19.0,True
0.13854880357590688,0.13854880357590688,False,0.12696364893064727,10,False,False,50.314216686821965,3.556092303757511e-08,0.0209165678135551,False,0.6666666666666666,10.0,True,False,False,value_down_good,R071,R071,financial,안정성,True,False,True,,,,False,2032,0.1620618556701031,0.13111114470266794,0.0847539683532039,0.03975493095061033,0.24999999999999986,0.12271052010688359,0.1264050110016205,0.12596960566456628,0.11206245275972707,0.1511240088012964,20.0,True
-0.08305245543569036,0.08305245543569036,False,0.008322341056867962,10,False,False,28.807843424443462,0.00034268099693404627,0.01028563688800962,False,0.7777777777777778,10.0,True,False,False,value_up_good,R056,R056,financial,안정성,True,False,True,,,,False,2032,0.1620618556701031,0.001211245883098864,0.000659152381469277,0.0008809763879119271,0.5,0.10073731475695283,0.12568784366312002,0.07586959987603008,0.0757039718255412,0.20055027493049601,21.0,True
0.08253498218264936,0.08253498218264936,False,0.007392406200337492,10,False,False,28.320457789333517,0.0004169989070559227,0.010044714675893978,False,0.6666666666666666,10.0,True,False,False,value_down_good,R055,R055,financial,안정성,True,False,True,,,,False,2032,0.1620618556701031,0.0,0.0,0.0,0.24999999999999986,0.049999999999999975,0.062499999999999965,0.03749999999999998,0.03749999999999998,0.09999999999999995,22.0,True
0.09261373167829501,0.09261373167829501,False,0.08372279017932624,10,False,False,34.346716187632104,3.515038750339244e-05,0.013023586845097431,False,0.5555555555555556,10.0,True,False,False,value_down_good,R054,R054,financial,안정성,True,False,True,,,,False,2032,0.1620618556701031,0.023591255705767675,0.054104170872711264,0.010892794070878613,0.0,0.025487186787719406,0.02214705516233939,0.024250381138057886,0.03340425568814096,0.017717644129871514,23.0,True
-0.47180168277853535,0.47180168277853535,False,0.8027281112402198,10,False,False,498.23883619231674,1.6792805026303963e-102,0.24233259327351298,False,0.8888888888888888,10.0,True,False,False,value_up_good,log_assets,log_assets,nonfinancial,영업위험,True,False,True,,,,,2032,0.1620618556701031,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
-0.45412211537445146,0.45412211537445146,False,0.7710574545675698,10,False,False,469.3768851471268,2.6001089943436573e-96,0.22817847930124965,False,0.8888888888888888,10.0,True,False,False,value_up_good,log_sales,log_sales,nonfinancial,영업위험,True,False,True,,,,,2031,0.1624742268041237,0.8106200615443122,0.7161606560023678,0.8275812177202239,1.0,0.8235504588080489,0.838590483816726,0.8226793446306632,0.7943415229680799,0.8708723870533809,2.0,True
-0.37844666561962625,0.37844666561962625,False,0.69114859507239,10,False,False,342.42319184082606,3.748251105066058e-69,0.1602411077339847,False,0.7777777777777778,10.0,True,False,False,value_up_good,log_emp,log_emp,nonfinancial,영업위험,True,False,True,,,,,2096,0.13567010309278352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,True
0.37317178446256793,0.37317178446256793,False,0.5593805130032877,10,False,False,297.2040052409202,1.6206517526636831e-59,0.14302868706276964,False,0.8888888888888888,10.0,True,False,False,value_down_good,R122,R122,financial,유동성,True,False,False,,,,True,2031,0.1624742268041237,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
-0.3157463412298345,0.3157463412298345,False,0.407477048378201,10,False,False,222.25096333016336,1.287900954512336e-43,0.1059075448987461,False,0.8888888888888888,10.0,True,False,False,value_up_good,R131,R131,financial,유동성,True,False,False,R094,exact_value_alias,OCF/유동부채 duplicates debt-service OCF/유동부채.,True,2032,0.1620618556701031,0.841747081907469,0.7159676086583051,0.7404636585405239,1.0,0.815407138877837,0.8245445872765745,0.8251366114664741,0.7874027694917249,0.8596356698212596,2.0,True
-0.34667083229163337,0.34667083229163337,False,0.2987799943005248,10,False,False,272.8575850827477,2.4315291582324598e-54,0.13092317601717632,False,0.7777777777777778,10.0,True,False,False,value_up_good,R136,R136,financial,유동성,True,False,False,,,,True,2032,0.1620618556701031,0.9269687306324451,0.5127235004499848,0.915363055522696,0.7500000000000001,0.7649802804292682,0.7762638216512815,0.815833523734624,0.691559954679886,0.7710110573210253,3.0,True
-0.2371484930494599,0.2371484930494599,False,0.2974924495573234,10,False,False,122.18309530116676,1.1737229694204842e-22,0.05644245936785307,False,0.7777777777777778,10.0,True,False,False,value_up_good,R133,R133,financial,유동성,True,False,True,,,,False,2032,0.1620618556701031,0.6251472939018632,0.5103160213758667,0.39462334813353006,0.7500000000000001,0.569563664210025,0.570021665852815,0.5863303534461345,0.5518809716883355,0.606017332682252,4.0,True
-0.24160235236350477,0.24160235236350477,False,0.19857228499790777,10,False,False,123.41958585705197,6.515788890553007e-23,0.05705367565845377,False,0.8888888888888888,10.0,True,False,False,value_up_good,R116,R116,financial,유동성,True,False,True,,,,False,2032,0.1620618556701031,0.6374212302189874,0.3253529531465153,0.39889673064967146,1.0,0.5686116011395852,0.5904177285037936,0.5936157153362476,0.4999952322145059,0.6723341828030349,5.0,True
0.2588076049842298,0.2588076049842298,False,0.2914165881613649,10,False,False,145.73869898071825,1.5160937111713071e-27,0.06808635639185281,False,0.6666666666666666,10.0,True,False,False,value_down_good,R121,R121,financial,유동성,True,False,True,,,,False,2032,0.1620618556701031,0.6848354299268422,0.49895524401628455,0.47603286997923994,0.5,0.5503437761787859,0.5399558859805917,0.5886136942635639,0.5328496384903967,0.5319647087844733,6.0,True
