거래소코드,회사명,시장,sector_7,year,split_stage4,grade_base,rating_num,grade_base_10,rating_num_10,grade_base_7,rating_num_7,grade_base_notch,rating_num_notch,R006,R064,R085,R133,R157,R182,industry_avg_rating_lag1_self_excl,cap_change_count_3y,log_assets,operating_loss_freq_3y,ratio_missing_rate,R006_iso_score,R064_iso_score,R085_iso_score,R133_iso_score,R157_iso_score,R182_iso_score,industry_avg_rating_lag1_self_excl_iso_score,cap_change_count_3y_iso_score,log_assets_iso_score,operating_loss_freq_3y_iso_score,ratio_missing_rate_iso_score,R006_imputed,R064_imputed,R085_imputed,R133_imputed,R157_imputed,R182_imputed,industry_avg_rating_lag1_self_excl_imputed,cap_change_count_3y_imputed,log_assets_imputed,operating_loss_freq_3y_imputed,ratio_missing_rate_imputed,fin_raw_alpha,nonfin_raw_alpha,fin_score_alpha,nonfin_score_alpha,R_score_alpha,R_grade_alpha_raw,R_grade_alpha,R_grade_alpha_num,R_PD_alpha,specification
012700,(주)리드코프,KOSDAQ,UNKNOWN,2008,dev,BB,5,BB,5,BB,5,BB,12,0.07759356691503512,0.13142527973474277,0.05134761322208225,-0.0302011007396547,9.93036274959734,0.1853457144688171,4.066666666666666,8,18.840999495141546,0.0,0.0,88.27899106536887,57.606342654986484,53.795609474662434,35.87019565385507,31.87597787522862,100.0,30.546393125876115,20.454692064545256,47.14394109102998,100.0,100.0,False,False,False,False,False,False,False,False,False,False,False,62.62290811221562,46.43012225140999,63.46864678925043,33.980783975618756,54.62228794516092,BBB,BBB,4,0.0031,alpha
012700,(주)리드코프,KOSDAQ,UNKNOWN,2009,dev,BB,5,BB,5,BB,5,BB,12,0.12566635350191835,0.19042909396368804,0.05189356400697838,-0.18286462290566377,10.479902982644251,-0.13967654845353303,3.6923076923076925,7,19.000108923842177,0.0,0.0,96.70329670329674,59.360039893617,53.795609474662434,33.82636462224368,31.87597787522862,61.842884999288096,62.514404531719215,40.09640647601868,47.14394109102998,100.0,100.0,False,False,False,False,False,False,False,False,False,False,False,60.866213155496425,59.07884796799353,60.970658309707446,51.78732822226683,58.215659283475254,BBB,BBB,4,0.0031,alpha
012700,(주)리드코프,KOSDAQ,UNKNOWN,2010,dev,BB,5,BB,5,BB,5,BB,12,0.14071174151356505,0.20131257752406603,0.0,-0.38186020791066727,12.723324455003182,-0.09691440685046633,3.642857142857143,2,19.365574431100605,0.0,0.043165467625899234,97.25986374185824,59.360039893617,100.0,33.82636462224368,40.22902939685758,61.842884999288096,62.514404531719215,73.64472398491284,52.22487741462183,100.0,0.0,False,False,False,False,False,False,False,False,False,False,False,67.86301190487123,64.72884777722484,70.9199796775223,59.74124973585665,67.56636069502261,BBB,BBB,4,0.0031,alpha
012700,(주)리드코프,KOSDAQ,UNKNOWN,2011,dev,BB,5,BB,5,BB,5,BB,12,0.1485519074239822,0.21920699408829308,0.0,-0.2427381380655199,15.58919709696967,0.34221377472551734,3.5,1,19.62339222113957,0.0,0.043165467625899234,97.25986374185824,59.360039893617,100.0,33.82636462224368,40.22902939685758,100.0,62.514404531719215,93.8186956665736,54.520349130198134,100.0,0.0,False,False,False,False,False,False,False,False,False,False,False,72.00195375411235,71.03217023008713,76.80548018366126,68.61490172837523,74.34830664707545,A,A,3,0.0023,alpha
012700,(주)리드코프,KOSDAQ,UNKNOWN,2013,dev,BBB,4,BBB,4,BBB,4,BBB,9,0.15694824565884297,0.282474616074704,0.0,-0.039821939224527717,18.548398173546737,-0.06379822818630082,3.4,0,19.891606852362628,0.0,0.043165467625899234,97.25986374185824,64.06250000000001,100.0,35.87019565385507,40.22902939685758,61.842884999288096,64.47893608875323,100.0,60.86898721556283,100.0,0.0,False,False,False,False,False,False,False,False,False,False,False,69.15578275065616,75.09496993216877,72.75827645586045,74.33440456853371,73.23111488966242,BBB,BBB,4,0.0031,alpha
012700,(주)리드코프,KOSDAQ,UNKNOWN,2014,dev,BBB,4,BBB,4,BBB,4,BBB,9,0.13788548685742227,0.29851015554967864,0.0,-0.1411300023850771,22.83875615022811,0.1010486352576547,3.6666666666666665,0,20.061599457007162,0.0,0.043165467625899234,97.25986374185824,64.06250000000001,100.0,33.82636462224368,50.363237033282594,100.0,62.514404531719215,100.0,60.86898721556283,100.0,0.0,False,False,False,False,False,False,False,False,False,False,False,75.07227181414805,74.65368623032506,81.17141697488748,73.71317694938293,78.9339449672361,A,A,3,0.0023,alpha
012700,(주)리드코프,KOSDAQ,UNKNOWN,2015,dev,BBB,4,BBB,4,BBB,4,BBB,9,0.13737520997915137,0.30441580706317917,0.0,-0.1825423549558308,23.396164001050682,0.16977680985086385,3.5714285714285716,0,20.226699005047102,0.0,0.043165467625899234,97.25986374185824,64.53014497878354,100.0,33.82636462224368,50.363237033282594,100.0,62.514404531719215,100.0,70.04871953424386,100.0,0.0,False,False,False,False,False,False,False,False,False,False,False,75.18191068865805,77.4020552924344,81.3273214729271,77.58225881637333,80.20380267596096,A,A,3,0.0023,alpha
012700,(주)리드코프,KOSDAQ,UNKNOWN,2016,dev,BBB,4,BBB,4,BBB,4,BBB,9,0.11068402975992181,0.2936866258545966,0.0,-0.16580176733518429,27.362560379092624,0.15402145200070927,4.0,0,20.376196435998356,0.0,0.043165467625899234,96.70329670329674,64.06250000000001,100.0,33.82636462224368,57.42524075012667,100.0,30.546393125876115,100.0,70.04871953424386,100.0,0.0,False,False,False,False,False,False,False,False,False,False,False,76.30075594932646,70.2212276985777,82.91829921260286,67.47327810617278,78.28479288067383,A,A,3,0.0023,alpha
012700,(주)리드코프,KOSDAQ,UNKNOWN,2017,dev,BBB,4,BBB,4,BBB,4,BBB-,10,0.1044798392165403,0.2797521075037718,0.0,-0.19404449053940778,26.939939791290893,0.10248959447014541,3.727272727272727,0,20.540249867503793,0.0,0.043165467625899234,96.70329670329674,64.06250000000001,100.0,33.82636462224368,57.42524075012667,100.0,62.514404531719215,100.0,70.04871953424386,100.0,0.0,False,False,False,False,False,False,False,False,False,False,False,76.30075594932646,77.4020552924344,82.91829921260286,77.58225881637333,81.317487093734,A,A,3,0.0023,alpha
012700,(주)리드코프,KOSDAQ,UNKNOWN,2018,dev,BBB,4,BBB,4,BBB,4,BBB-,10,0.08347306908552714,0.2824960693177784,0.0,-0.018602145606281036,28.395766112891803,0.13084307449561972,3.65625,0,20.583127275259102,0.0,0.043165467625899234,88.27899106536887,64.06250000000001,100.0,35.87019565385507,66.29060214125262,100.0,62.514404531719215,100.0,70.04871953424386,100.0,0.0,False,False,False,False,False,False,False,False,False,False,False,76.05111185107853,77.4020552924344,82.56330981673537,77.58225881637333,81.06899451662676,A,A,3,0.0023,alpha
012700,(주)리드코프,KOSDAQ,UNKNOWN,2019,dev,BBB,4,BBB,4,BBB,4,BBB-,10,0.09250368993348031,0.34395040453523096,0.0075666545406132615,2.0908849058707304,31.28216788223846,-0.6983575813127839,3.625,1,20.479582397751216,0.0,0.0,96.70329670329674,64.53014497878354,100.0,100.0,66.29060214125262,0.0,62.514404531719215,93.8186956665736,70.04871953424386,100.0,100.0,False,False,False,False,False,False,False,False,False,False,False,73.44561498424954,80.89174573880707,78.85834036149234,82.49495348086197,79.94932429730322,A,A,3,0.0023,alpha
012700,(주)리드코프,KOSDAQ,UNKNOWN,2020,oot,BBB,4,BBB,4,BBB,4,BBB-,10,0.12800594854491207,0.3444314476870959,0.00630389210188752,0.6970170792787661,23.301830104078746,1.460235447647781,3.6216216216216215,1,20.54785153484938,0.0,0.0,96.70329670329674,64.53014497878354,100.0,75.30224525043184,50.363237033282594,100.0,62.514404531719215,93.8186956665736,70.04871953424386,100.0,100.0,False,False,False,False,False,False,False,False,False,False,False,78.90058756187841,80.89174573880707,86.61521277865262,82.49495348086197,85.37913498931542,A,A,3,0.0023,alpha
012700,(주)리드코프,KOSDAQ,UNKNOWN,2021,oot,BBB,4,BBB,4,BBB,4,BBB-,10,0.0958902327053479,0.2862468325096376,0.00911408728799319,-1.152716942400076,31.33035705925957,0.10088676104663741,3.813953488372093,1,20.764268412600913,0.0,0.0,96.70329670329674,64.06250000000001,100.0,19.689119170984455,66.29060214125262,100.0,62.514404531719215,93.8186956665736,76.59626853422327,100.0,100.0,False,False,False,False,False,False,False,False,False,False,False,76.70600561370176,82.85205138601725,83.49455691122958,85.25462034582031,84.02257594160679,A,A,3,0.0023,alpha
012750,(주)에스원,KOSPI,UNKNOWN,2020,oot,AAA,1,AAA,1,AAA,1,AAA,1,0.08027781047015399,0.7050370266243722,0.0004928055372655239,0.5052658220869817,115.21704274760891,0.04349483121103628,3.3978494623655915,0,21.33817340440534,0.0,0.0,88.27899106536887,91.6299261083744,100.0,65.67830263605755,97.23264064875816,100.0,64.47893608875323,100.0,88.60369300047589,100.0,100.0,False,False,False,False,False,False,False,False,False,False,False,91.29768527519072,88.60906535038936,100.0,93.35919357968847,98.00775807390654,AAA,AAA,1,0.0001,alpha
012750,(주)에스원,KOSPI,UNKNOWN,2021,oot,AAA,1,AAA,1,AAA,1,AAA,1,0.06861133266105751,0.7083984880790016,0.0004213828278099592,0.4251655411026705,119.85148015570232,0.0030680143408697443,3.4313725490196076,0,21.36484220724642,0.0,0.0,88.27899106536887,91.6299261083744,100.0,61.909800773553194,99.48752604606625,100.0,62.514404531719215,100.0,88.60369300047589,100.0,100.0,False,False,False,False,False,False,False,False,False,False,False,91.38467873967672,88.16778164854566,100.0,92.73796596053768,97.8213897881613,AAA,AAA,1,0.0001,alpha
012750,(주)에스원,KOSPI,UNKNOWN,2022,oot,AAA,1,AAA,1,AAA,1,AAA,1,0.0776185165613538,0.7107588635376374,0.0004245008313620216,0.3069084641793259,127.75330371620144,0.007920083237566631,3.3801652892561984,0,21.409236911739747,0.0,0.0,88.27899106536887,91.6299261083744,100.0,56.23169632800186,40.22902939685758,100.0,64.47893608875323,100.0,88.60369300047589,100.0,100.0,False,False,False,False,False,False,False,False,False,False,False,79.34939389370501,88.60906535038936,87.25340727119138,93.35919357968847,89.0851431637405,AA,AA,2,0.0001,alpha
012750,(주)에스원,KOSPI,UNKNOWN,2023,oot,AA,2,AA,2,AA,2,AA+,2,0.08543518516438381,0.7146708973368091,0.0005399506372953793,0.49504068909037025,135.67303655884345,-0.03800549255644143,3.551948051948052,0,21.459813050029073,0.0,0.0,88.27899106536887,91.6299261083744,100.0,65.67830263605755,100.0,97.90451534302893,62.514404531719215,100.0,88.60369300047589,100.0,100.0,False,False,False,False,False,False,False,False,False,False,False,91.60774374137779,88.16778164854566,100.0,92.73796596053768,97.8213897881613,AAA,AAA,1,0.0001,alpha
013030,하이록코리아(주),KOSDAQ,UNKNOWN,2023,oot,A,3,A,3,A,3,A,6,0.3262965423263663,0.8672591575112216,0.009208896302002112,0.8393441206640271,25.08566297849034,0.11237627219085067,3.535483870967742,0,19.8717922319269,0.0,0.0,100.0,100.0,100.0,75.30224525043184,57.42524075012667,100.0,62.514404531719215,100.0,60.86898721556283,100.0,100.0,False,False,False,False,False,False,False,False,False,False,False,89.43355466220676,79.86414003027764,100.0,81.0483171218296,94.31449513654889,AAA,AAA,1,0.0001,alpha
013120,(주)동원개발,KOSDAQ,UNKNOWN,2016,dev,AA,2,AA,2,AA,2,AA,3,0.24538790359981955,0.6908681790627971,3.6751945332955886e-06,0.403180419920407,11.769731576808677,0.29353013351421736,3.5,1,20.298618514925877,0.0,0.0,100.0,91.6299261083744,100.0,61.909800773553194,40.22902939685758,100.0,62.514404531719215,93.8186956665736,70.04871953424386,100.0,100.0,False,False,False,False,False,False,False,False,False,False,False,82.88523041146416,80.89174573880707,92.28130289594185,82.49495348086197,89.34539807141788,AA,AA,2,0.0001,alpha
013120,(주)동원개발,KOSDAQ,UNKNOWN,2017,dev,AA,2,AA,2,AA,2,AA+,2,0.25568725239334167,0.7708105379143785,0.0,1.5000018233117967,12.400070786636874,0.2703768422754792,3.6363636363636362,1,20.371764572133625,0.0,0.043165467625899234,100.0,91.6299261083744,100.0,100.0,40.22902939685758,100.0,62.514404531719215,93.8186956665736,70.04871953424386,100.0,0.0,False,False,False,False,False,False,False,False,False,False,False,86.43149020134351,75.6812919388545,97.32402022526647,75.1598133084153,90.67475815021112,AA,AA,2,0.0001,alpha
013120,(주)동원개발,KOSDAQ,UNKNOWN,2018,dev,AA,2,AA,2,AA,2,AA+,2,0.269168428978291,0.7415207684745898,7.427318677617613e-06,0.6778275923703014,13.388474728575975,0.16765163890616094,3.6,0,20.59281507145656,0.0,0.0,100.0,91.6299261083744,100.0,75.30224525043184,40.22902939685758,100.0,62.514404531719215,100.0,70.04871953424386,100.0,100.0,False,False,False,False,False,False,False,False,False,False,False,84.13208887639891,82.61250909238697,94.05431309848977,84.91739898882,91.31323886558883,AA,AA,2,0.0001,alpha
013120,(주)동원개발,KOSDAQ,UNKNOWN,2019,dev,AA,2,AA,2,AA,2,AA+,2,0.17937046125699158,0.7729744122515652,0.0003158247713142596,0.9002414460806648,14.153550244967134,0.7870612976796493,3.1,0,20.650473490515974,0.0,0.0,97.25986374185824,100.0,100.0,75.30224525043184,40.22902939685758,100.0,75.9568204121688,100.0,70.04871953424386,100.0,100.0,False,False,False,False,False,False,False,False,False,False,False,85.39142201262305,85.63201723935873,95.84506205815532,89.16818334662086,93.84199844469498,AA,AA,2,0.0001,alpha
013120,(주)동원개발,KOSDAQ,UNKNOWN,2020,oot,AA,2,AA,2,AA,2,AA+,2,0.308731983626071,0.7965442842888301,0.00011770243738540345,0.04364092913913362,13.888973736924349,-0.19452976563187901,3.357142857142857,0,20.786240465215766,0.0,0.0,100.0,100.0,100.0,43.09613052585159,40.22902939685758,61.842884999288096,64.47893608875323,100.0,76.59626853422327,100.0,100.0,False,False,False,False,False,False,False,False,False,False,False,78.9570601593775,85.01409844144086,86.69551579166182,88.29829347292915,87.176349096042,A,A,3,0.0023,alpha
013120,(주)동원개발,KOSDAQ,UNKNOWN,2022,oot,AA,2,AA,2,AA,2,AA+,2,0.15883491155643972,0.6728173687193827,0.00019433910174128068,0.5546114932701892,12.807319611356256,0.4578431588358121,3.4444444444444446,0,21.073164092009556,0.0,0.0,97.25986374185824,91.6299261083744,100.0,65.67830263605755,40.22902939685758,100.0,62.514404531719215,100.0,88.60369300047589,100.0,100.0,False,False,False,False,False,False,False,False,False,False,False,82.53306218907477,88.16778164854566,91.78052604847325,92.73796596053768,92.06775802209256,AA,AA,2,0.0001,alpha
013120,(주)동원개발,KOSDAQ,UNKNOWN,2023,oot,AA,2,AA,2,AA,2,AA+,2,0.08153547125723916,0.6880662591384423,0.00026303719524772753,-0.20445953279260495,16.22228475213114,0.6176977921103515,3.3529411764705883,0,21.0797967542138,0.0,0.007194244604316502,88.27899106536887,91.6299261083744,100.0,33.82636462224368,40.22902939685758,100.0,64.47893608875323,100.0,88.60369300047589,100.0,0.0,False,False,False,False,False,False,False,False,False,False,False,77.26342090010954,83.39861155043678,84.287191374283,86.02405340724181,84.80824998417064,A,A,3,0.0023,alpha
013360,일성건설(주),KOSPI,UNKNOWN,2013,dev,A,3,A,3,A,3,A,6,-0.010633792170682914,0.20463073015507593,0.028703009534199086,-0.125453991040289,8.891820250225452,0.23232154598874816,3.857142857142857,0,19.454070419767735,1.0,0.007194244604316502,78.86632896144631,59.360039893617,57.437425368176505,33.82636462224368,31.87597787522862,100.0,54.211363405637805,100.0,54.520349130198134,48.7322088222512,0.0,False,False,False,False,False,False,False,False,False,False,False,60.84120804641969,63.42876517172293,60.935101496520005,57.91102754922043,60.02787931233013,BBB,BBB,4,0.0031,alpha
